sale_id,date,store,product_id,product_name,qty,price
S101150,2024-06-21,Kisumu Store,SKU0064,PRODUCT 10  ,2,17.61
S101151,2024-06-11,Mombasa-Store,SKU0024,Product 48,5,11.08
S101152,2024-08-30,Thika.Branch,,Product 3,2,14.15
S101153,2025-05-17,Nakuru,SKU0026,Product 78,2,14.16
S101154,2024-01-01,Kisumu Store,sku0010,Product 18,4,14.16
S101155,2024-12-14,Kisumu Store,sku0092,Product 9,4,10.76
S101156,2025-04-25,Mombasa-Store,SKU0039,Product 47,4,13.29
S101157,2024-12-21,Nairobi_CBD,SKU0067,Product 60,1,14.23
S101158,2024-01-29,Kisumu Store,sku0056,Product 26,4,10.14
S101159,2024-08-27,Thika.Branch,SKU0014,Product 34,3,15.78
S101160,2024-06-06,Mombasa-Store,SKU0088,Product 10,3,17.02
S101161,2025-04-07,Mombasa-Store,SKU0071,Product 70,5,13.66
S101162,2025-06-19,Nairobi_CBD,SKU0003,Product 83,7,12.9
S101163,2024-05-12,Nakuru,SKU0002,Product 64,1,17.3
S101164,2024-07-29,Thika.Branch,SKU0051,Product 99,1,15.44
S101165,2024-05-01,Nakuru,SKU0064,PRODUCT 2  ,4,18.04
S101166,2024-12-27,Kisumu Store,SKU0020,Product 29,2,11.07
S101167,2024-03-31,Mombasa-Store,SKU0059,Product 43,3,12.93
S101168,2024-03-01,Mombasa-Store,SKU0075,Product 49,3,15.59
S101169,2025-05-28,Mombasa-Store,SKU0018,Product 65,4,13.4
S101170,2025-04-10,Nairobi_CBD,SKU0088,Product 39,4,16.16
S101171,2024-06-02,Mombasa-Store,SKU0031,Product 70,2,16.21
S101172,2024-10-02,Mombasa-Store,SKU0006,Product 75,1,13.74
S101173,2025-05-19,Nakuru,SKU0026,Product 36,3,10.71
S101174,2025-06-26,Mombasa-Store,SKU0008,Product 45,4,18.07
S101175,2025-02-19,Nairobi_CBD,sku0069,Product 91,3,15.98
S101176,2024-03-01,Nairobi_CBD,SKU0098,Product 69,3,16.48
S101177,2025-04-10,Thika.Branch,sku0030,Product 31,3,11.72
S101178,2024-09-19,Nakuru,,PRODUCT 59  ,6,11.23
S101179,2025-05-13,Mombasa-Store,SKU0037,Product 52,3,17.79
S101180,2024-02-01,Mombasa-Store,sku0049,Product 35,2,10.72
S101181,2024-05-12,Mombasa-Store,SKU0074,Product 98,5,11.33
S101182,2024-05-24,Mombasa-Store,SKU0089,Product 42,4,22.39
S101183,2024-03-15,Thika.Branch,SKU0032,Product 77,2,11.68
S101184,2024-02-11,Nairobi_CBD,SKU0030,PRODUCT 30  ,5,18.95
S101185,2024-09-21,Kisumu Store,SKU0046,PRODUCT 38  ,3,19.94
S101186,2024-03-17,Nakuru,SKU0011,Product 30,5,12.63
S101187,2024-03-14,Mombasa-Store,SKU0030,Product 28,4,12.77
S101188,2024-11-27,Kisumu Store,SKU0098,PRODUCT 69  ,2,16.29
S101189,2025-03-30,Kisumu Store,SKU0019,Product 42,2,12.68
S101190,2025-06-11,Nakuru,SKU0069,Product 21,3,17.39
S101191,2024-10-04,Nakuru,SKU0029,Product 63,2,16.07
S101192,2024-04-21,Nairobi_CBD,SKU0049,Product 89,3,11.73
S101193,2024-04-14,Nairobi_CBD,sku0061,PRODUCT 11  ,3,15.96
S101194,2024-03-01,Thika.Branch,SKU0035,Product 42,1,14.75
S101195,2024-12-19,Nairobi_CBD,SKU0010,Product 57,1,12.55
S101196,2024-09-21,Thika.Branch,SKU0003,Product 41,5,11.26
S101197,2025-07-26,Nairobi_CBD,sku0062,Product 65,4,15.2
S101198,2025-01-01,Thika.Branch,SKU0006,Product 13,4,14.46
S101199,2024-05-11,Thika.Branch,SKU0054,Product 84,2,11.15
S101200,2025-08-04,Mombasa-Store,SKU0075,Product 63,1,13.36
S101201,2024-04-04,Nairobi_CBD,SKU0056,Product 14,4,15.3
S101202,2024-10-08,Nakuru,sku0098,Product 44,3,17.67
S101203,2024-01-08,Mombasa-Store,SKU0086,Product 48,3,17.06
S101204,2024-09-24,Nakuru,SKU0042,Product 73,2,15.35
S101205,2024-09-09,Thika.Branch,SKU0058,Product 43,2,17.81
S101206,2025-04-08,Nairobi_CBD,SKU0036,PRODUCT 83  ,2,13.53
S101207,2025-06-30,Nakuru,SKU0091,Product 20,5,11.82
S101208,2025-03-23,Kisumu Store,SKU0072,Product 87,2,18.05
S101209,2024-10-08,Kisumu Store,sku0060,Product 19,9,12.94
S101210,2025-06-29,Nakuru,SKU0072,Product 12,3,14.07
S101211,2025-06-30,Mombasa-Store,SKU0005,Product 46,1,12.43
S101212,2024-03-26,Nairobi_CBD,sku0048,Product 44,2,13.87
S101213,2024-05-28,Thika.Branch,SKU0072,Product 51,2,
S101214,2024-03-09,Thika.Branch,SKU0062,Product 41,3,20.03
S101215,2024-03-26,Thika.Branch,SKU0016,Product 86,1,12.86
S101216,2024-10-19,Nairobi_CBD,SKU0045,Product 29,2,18.72
S101217,2025-02-15,Mombasa-Store,SKU0074,Product 44,2,15.61
S101218,2024-06-02,Mombasa-Store,SKU0024,PRODUCT 83  ,2,16.84
S101219,2024-09-29,Nakuru,SKU0064,Product 91,1,18.93
S101220,2024-06-24,Nairobi_CBD,SKU0040,Product 34,4,12.84
S101221,2024-07-29,Kisumu Store,SKU0036,Product 16,1,13.48
S101222,2024-10-30,Nairobi_CBD,SKU0051,Product 49,1,16.12
S101223,2024-11-29,Nakuru,SKU0043,Product 97,2,17.12
S101224,2024-11-25,Nairobi_CBD,SKU0020,Product 56,2,12.07
S101225,2024-12-18,Kisumu Store,SKU0033,Product 98,3,14.06
S101226,2025-07-26,Kisumu Store,SKU0091,Product 62,2,14.7
S101227,2025-06-08,Mombasa-Store,SKU0036,Product 82,1,12.82
S101228,2025-07-19,Thika.Branch,SKU0001,Product 15,5,16.77
S101229,2024-05-16,Kisumu Store,SKU0061,Product 14,1,10.39
S101230,2024-08-30,Kisumu Store,SKU0003,Product 67,2,13.14
S101231,2025-01-13,Nakuru,SKU0050,Product 52,3,16.98
S101232,2024-11-06,Mombasa-Store,SKU0069,Product 79,2,19.77
S101233,2025-07-23,Kisumu Store,SKU0082,Product 91,1,18.83
S101234,2024-12-31,Nakuru,SKU0015,Product 21,3,16.9
S101235,2025-05-06,Mombasa-Store,SKU0036,Product 34,3,14.27
S101236,2024-06-18,Nakuru,SKU0008,Product 11,3,11.89
S101237,2024-02-26,Mombasa-Store,SKU0071,Product 29,5,17.28
S101238,2024-04-25,Nakuru,SKU0062,Product 90,2,13.6
S101239,2024-08-22,Nairobi_CBD,SKU0008,Product 95,3,10.36
S101240,2024-12-13,Nakuru,SKU0086,Product 9,6,15.4
S101241,2024-08-08,Kisumu Store,sku0084,Product 54,3,17.62
S101242,2025-07-07,Nairobi_CBD,SKU0017,Product 61,3,19.7
S101243,2024-08-30,Nairobi_CBD,SKU0062,Product 24,3,17.14
S101244,2024-04-01,Nairobi_CBD,SKU0024,Product 97,2,16.56
S101245,2024-08-25,Nairobi_CBD,SKU0038,Product 45,4,12.61
S101246,2024-08-08,Mombasa-Store,sku0067,Product 13,2,15.41
S101247,2025-05-14,Mombasa-Store,SKU0010,Product 21,6,15.81
S101248,2024-07-14,Thika.Branch,SKU0003,PRODUCT 25  ,3,11.02
S101249,2024-11-03,Thika.Branch,SKU0001,Product 21,4,11.46
S101250,2024-01-26,Nakuru,SKU0082,Product 44,3,15.44
S101251,2024-07-04,Mombasa-Store,SKU0021,Product 20,1,17.94
S101252,2024-01-11,Thika.Branch,SKU0042,Product 35,2,11.88
S101253,2025-02-12,Nakuru,SKU0096,Product 22,1,11.7
S101254,2024-07-25,Nakuru,SKU0012,Product 69,4,11.17
S101255,2024-12-13,Kisumu Store,SKU0052,Product 84,2,11.08
S101256,2024-06-24,Nakuru,SKU0064,Product 63,2,15.11
S101257,2025-08-14,Mombasa-Store,SKU0054,Product 61,1,21.05
S101258,2024-03-28,Nairobi_CBD,sku0013,Product 50,4,14.01
S101259,2025-05-17,Mombasa-Store,SKU0048,Product 50,5,13.67
S101260,2024-04-24,Mombasa-Store,SKU0074,Product 25,3,16.55
S101261,2024-10-26,Nakuru,SKU0069,Product 17,1,17.8
S101262,2024-10-04,Kisumu Store,SKU0036,Product 13,2,11.03
S101263,2024-03-17,Nairobi_CBD,SKU0032,Product 22,4,12.47
S101264,2024-12-12,Nakuru,sku0073,Product 89,1,19.26
S101265,2025-04-29,Nairobi_CBD,SKU0021,Product 33,2,14.34
S101266,2025-04-21,Nairobi_CBD,SKU0091,Product 91,1,11.45
S101267,2024-12-09,Mombasa-Store,SKU0034,Product 35,3,10.34
S101268,2024-04-04,Thika.Branch,,Product 55,2,15.65
S101269,2024-07-05,Nairobi_CBD,SKU0084,Product 93,3,18.88
S101270,2024-12-02,Nairobi_CBD,sku0031,Product 100,2,11.95
S101271,2024-06-18,Thika.Branch,SKU0061,Product 54,2,10.43
S101272,2024-10-03,Thika.Branch,SKU0043,Product 17,1,12.35
S101273,2025-04-13,Thika.Branch,SKU0006,Product 98,5,16.52
S101274,2025-05-30,Kisumu Store,SKU0051,Product 73,2,19.6
S101275,2025-07-08,Kisumu Store,sku0082,Product 30,4,11.1
S101276,2024-03-16,Mombasa-Store,SKU0052,Product 52,4,10.38
S101277,2024-03-28,Thika.Branch,SKU0059,Product 43,3,15.0
S101278,2025-01-30,Kisumu Store,SKU0030,Product 89,3,13.5
S101279,2024-05-22,Mombasa-Store,SKU0040,Product 38,1,16.99
S101280,2024-01-27,Kisumu Store,sku0096,Product 53,3,20.36
S101281,2024-06-29,Thika.Branch,SKU0001,PRODUCT 50  ,3,15.33
S101282,2024-09-11,Kisumu Store,SKU0069,Product 28,4,21.93
S101283,2025-05-16,Nairobi_CBD,SKU0078,Product 27,2,10.65
S101284,2025-03-28,Nakuru,SKU0049,Product 59,2,15.41
S101285,2025-08-16,Thika.Branch,sku0063,Product 24,2,16.47
S101286,2024-04-14,Nairobi_CBD,SKU0015,Product 28,4,16.35
S101287,2025-02-15,Nakuru,SKU0019,Product 85,3,12.43
S101288,2024-11-26,Nairobi_CBD,SKU0038,Product 40,1,16.1
S101289,2025-01-21,Mombasa-Store,SKU0090,Product 71,3,10.98
S101290,2024-01-30,Kisumu Store,SKU0033,Product 50,1,19.26
S101291,2024-11-15,Nairobi_CBD,sku0049,Product 81,2,10.6
S101292,2024-02-16,Kisumu Store,SKU0098,Product 63,2,16.08
S101293,2024-05-26,Kisumu Store,SKU0082,Product 19,3,11.21
S101294,2025-07-17,Mombasa-Store,SKU0045,Product 43,4,17.01
S101295,2024-10-01,Nakuru,sku0025,PRODUCT 90  ,4,12.04
S101296,2024-08-24,Nakuru,SKU0064,Product 70,2,11.52
S101297,2025-01-29,Thika.Branch,SKU0030,Product 96,4,15.28
S101298,2024-04-07,Thika.Branch,sku0080,Product 49,4,12.31
S101299,2024-05-28,Thika.Branch,SKU0021,Product 22,4,19.02
S101300,2024-06-10,Mombasa-Store,SKU0023,PRODUCT 90  ,2,13.21
S101301,2024-04-18,Nakuru,SKU0022,Product 52,4,19.17
S101302,2024-07-28,Kisumu Store,SKU0017,Product 9,3,12.91
S101303,2025-05-30,Thika.Branch,SKU0004,Product 61,3,15.13
S101304,2025-06-14,Kisumu Store,sku0072,Product 39,2,12.01
S101305,2024-01-20,Mombasa-Store,SKU0015,Product 55,3,17.45
S101306,2025-07-04,Nakuru,SKU0099,Product 18,6,17.23
S101307,2024-10-22,Kisumu Store,SKU0010,Product 51,2,15.74
S101308,2024-11-27,Mombasa-Store,SKU0066,Product 73,2,12.99
S101309,2024-08-01,Nairobi_CBD,SKU0020,Product 16,5,12.85
S101310,2025-04-26,Nairobi_CBD,,PRODUCT 57  ,5,11.5
S101311,2025-05-23,Nakuru,SKU0041,Product 53,5,21.84
S101312,2024-10-12,Nairobi_CBD,SKU0094,Product 91,4,15.3
S101313,2024-07-06,Kisumu Store,SKU0021,Product 5,4,14.7
S101314,2024-03-11,Thika.Branch,SKU0056,Product 9,2,10.73
S101315,2024-01-13,Nairobi_CBD,SKU0004,Product 14,3,17.99
S101316,2025-05-19,Thika.Branch,SKU0097,Product 51,4,10.12
S101317,2025-08-01,Thika.Branch,SKU0017,Product 43,2,13.37
S101318,2024-02-23,Kisumu Store,SKU0004,Product 46,4,13.92
S101319,2025-02-12,Mombasa-Store,SKU0063,Product 21,3,14.44
S101320,2024-08-22,Nakuru,SKU0096,Product 88,3,13.58
S101321,2025-07-11,Mombasa-Store,SKU0093,Product 50,3,13.82
S101322,2024-05-23,Nairobi_CBD,SKU0036,Product 84,5,21.23
S101323,2024-08-09,Nairobi_CBD,,Product 95,4,13.59
S101324,2025-02-22,Kisumu Store,sku0089,Product 86,4,13.48
S101325,2024-07-04,Mombasa-Store,sku0095,Product 75,2,28.74
S101326,2024-06-28,Nakuru,sku0038,Product 92,2,12.16
S101327,2025-04-12,Thika.Branch,SKU0097,Product 7,2,14.59
S101328,2024-08-19,Mombasa-Store,SKU0080,Product 62,2,19.95
S101329,2025-01-08,Nairobi_CBD,sku0026,Product 6,2,11.7
S101330,2025-08-14,Mombasa-Store,SKU0073,Product 37,5,13.25
S101331,2025-08-12,Mombasa-Store,SKU0035,Product 80,1,13.59
S101332,2025-02-26,Nairobi_CBD,SKU0059,Product 38,4,15.54
S101333,2024-03-10,Kisumu Store,SKU0056,Product 90,1,21.34
S101334,2024-02-14,Nairobi_CBD,SKU0058,Product 93,1,15.05
S101335,2024-01-27,Nakuru,SKU0055,Product 74,4,16.66
S101336,2025-05-17,Nairobi_CBD,SKU0019,Product 30,1,13.35
S101337,2025-02-21,Nakuru,SKU0027,PRODUCT 27  ,4,16.12
S101338,2024-09-10,Mombasa-Store,SKU0009,Product 16,2,10.26
S101339,2024-02-06,Kisumu Store,SKU0012,Product 26,2,17.8
S101340,2025-01-26,Thika.Branch,SKU0076,Product 18,3,11.06
S101341,2024-02-15,Nairobi_CBD,SKU0010,Product 77,2,14.51
S101342,2024-01-03,Kisumu Store,SKU0052,Product 80,2,13.59
S101343,2024-04-23,Thika.Branch,SKU0032,Product 78,5,18.55
S101344,2024-11-29,Nairobi_CBD,SKU0015,Product 61,1,12.38
S101345,2024-01-16,Kisumu Store,SKU0087,Product 29,3,14.36
S101346,2024-09-16,Thika.Branch,SKU0088,Product 42,2,12.55
S101347,2024-07-14,Kisumu Store,SKU0089,PRODUCT 58  ,1,13.88
S101348,2025-06-04,Nairobi_CBD,SKU0034,Product 55,2,14.33
S101349,2025-08-21,Mombasa-Store,SKU0032,PRODUCT 37  ,2,14.02
S101350,2024-03-18,Nakuru,SKU0007,Product 94,3,13.54
S101351,2024-09-26,Mombasa-Store,sku0059,Product 32,6,22.99
S101352,2025-07-26,Thika.Branch,SKU0070,Product 21,2,11.74
S101353,2024-04-04,Kisumu Store,SKU0043,Product 39,4,11.15
S101354,2025-05-05,Nakuru,sku0047,Product 65,5,15.55
S101355,2024-08-13,Thika.Branch,SKU0022,Product 78,2,11.98
S101356,2024-06-28,Kisumu Store,SKU0041,Product 47,1,13.25
S101357,2025-06-03,Nairobi_CBD,SKU0073,Product 39,1,13.87
S101358,2025-04-27,Nairobi_CBD,SKU0013,Product 39,2,21.43
S101359,2024-06-27,Mombasa-Store,SKU0028,PRODUCT 77  ,3,14.91
S101360,2024-10-06,Mombasa-Store,SKU0003,Product 85,4,13.99
S101361,2025-08-20,Thika.Branch,,Product 23,4,13.28
S101362,2024-09-06,Nakuru,SKU0033,Product 45,4,24.93
S101363,2024-05-29,Thika.Branch,SKU0071,Product 86,5,16.49
S101364,2024-11-16,Nairobi_CBD,SKU0021,Product 39,1,12.18
S101365,2024-10-15,Nakuru,SKU0072,Product 14,2,14.7
S101366,2024-07-19,Thika.Branch,SKU0079,Product 51,3,17.86
S101367,2025-08-12,Nakuru,SKU0073,Product 29,4,16.4
S101368,2024-05-11,Nakuru,SKU0009,Product 74,4,17.42
S101369,2024-06-16,Kisumu Store,SKU0079,Product 47,3,17.48
S101370,2024-04-30,Nakuru,SKU0053,Product 89,1,19.85
S101371,2024-11-10,Thika.Branch,sku0080,Product 94,4,11.0
S101372,2025-01-19,Nairobi_CBD,sku0050,Product 19,1,20.19
S101373,2025-06-01,Kisumu Store,SKU0069,Product 44,2,13.17
S101374,2025-07-16,Kisumu Store,SKU0032,Product 59,2,17.29
S101375,2024-03-08,Nakuru,SKU0048,Product 56,1,14.4
S101376,2024-09-19,Nairobi_CBD,SKU0012,Product 36,3,16.9
S101377,2024-06-26,Kisumu Store,SKU0036,Product 94,1,10.82
S101378,2024-04-15,Kisumu Store,SKU0027,Product 35,2,12.4
S101379,2024-03-21,Nakuru,SKU0055,Product 79,2,12.24
S101380,2024-06-20,Nakuru,SKU0094,Product 8,4,19.69
S101381,2024-01-26,Nairobi_CBD,SKU0006,Product 43,4,20.59
S101382,2024-03-21,Mombasa-Store,SKU0062,PRODUCT 10  ,4,13.62
S101383,2024-02-22,Kisumu Store,SKU0015,Product 89,4,20.87
S101384,2025-03-22,Mombasa-Store,SKU0043,Product 3,4,13.77
S101385,2024-10-16,Mombasa-Store,SKU0082,Product 100,5,16.01
S101386,2025-01-04,Nakuru,SKU0007,Product 9,4,12.93
S101387,2025-03-19,Thika.Branch,SKU0096,Product 77,5,20.86
S101388,2024-12-25,Nakuru,SKU0050,Product 35,3,12.11
S101389,2024-09-07,Kisumu Store,SKU0075,Product 31,3,15.91
S101390,2025-05-28,Kisumu Store,SKU0037,Product 76,5,12.0
S101391,2025-03-09,Nairobi_CBD,SKU0023,Product 61,5,12.21
S101392,2024-03-02,Nairobi_CBD,SKU0014,Product 47,3,13.42
S101393,2024-09-09,Nakuru,SKU0017,Product 41,4,
S101394,2025-03-18,Mombasa-Store,SKU0057,Product 22,4,10.95
S101395,2025-03-05,Nakuru,SKU0047,Product 12,4,14.47
S101396,2024-10-11,Thika.Branch,SKU0044,Product 93,3,16.85
S101397,2025-01-04,Mombasa-Store,SKU0057,Product 28,4,16.27
S101398,2024-08-16,Kisumu Store,SKU0088,Product 26,2,13.37
S101399,2024-08-23,Thika.Branch,SKU0067,Product 4,3,25.44
S101400,2024-08-04,Thika.Branch,SKU0089,Product 63,4,16.7
S101401,2024-02-09,Nairobi_CBD,SKU0095,Product 100,5,13.57
S101402,2024-11-23,Nairobi_CBD,SKU0084,PRODUCT 13  ,2,11.38
S101403,2024-01-24,Thika.Branch,SKU0063,Product 41,2,20.81
S101404,2024-01-03,Nairobi_CBD,SKU0082,Product 54,1,11.44
S101405,2025-05-29,Nakuru,SKU0053,Product 53,4,13.76
S101406,2024-11-13,Nakuru,SKU0080,Product 7,3,15.95
S101407,2024-03-29,Mombasa-Store,SKU0084,Product 84,3,15.19
S101408,2024-11-13,Thika.Branch,SKU0074,Product 70,5,12.65
S101409,2025-01-03,Nakuru,SKU0095,Product 50,6,14.37
S101410,2025-04-04,Mombasa-Store,SKU0097,Product 37,1,19.92
S101411,2025-01-31,Nairobi_CBD,SKU0037,Product 88,2,11.06
S101412,2025-06-19,Nakuru,SKU0043,Product 12,1,16.77
S101413,2025-03-03,Kisumu Store,SKU0001,Product 47,2,18.53
S101414,2024-01-11,Nairobi_CBD,SKU0034,Product 17,1,15.36
S101415,2024-01-03,Kisumu Store,SKU0064,Product 53,4,22.63
S101416,2025-01-14,Mombasa-Store,SKU0055,Product 55,3,13.29
S101417,2024-08-23,Kisumu Store,SKU0003,Product 59,1,13.97
S101418,2024-04-19,Kisumu Store,SKU0034,Product 92,4,14.82
S101419,2024-10-05,Kisumu Store,SKU0010,Product 21,3,12.08
S101420,2024-07-30,Mombasa-Store,,Product 82,2,14.58
S101421,2025-01-06,Thika.Branch,SKU0081,Product 87,3,16.11
S101422,2024-11-15,Nakuru,SKU0007,Product 48,4,15.75
S101423,2025-08-06,Nakuru,SKU0039,Product 88,2,15.86
S101424,2025-07-13,Nakuru,SKU0070,PRODUCT 89  ,3,15.64
S101425,2024-12-14,Thika.Branch,SKU0060,Product 89,2,16.22
S101426,2024-04-23,Thika.Branch,SKU0049,Product 44,7,21.72
S101427,2025-05-16,Thika.Branch,SKU0089,Product 55,4,13.4
S101428,2024-01-27,Nakuru,sku0063,Product 11,5,11.18
S101429,2024-04-05,Mombasa-Store,SKU0087,Product 75,2,20.69
S101430,2025-01-29,Kisumu Store,sku0088,Product 49,4,14.23
S101431,2024-01-08,Kisumu Store,SKU0027,Product 55,5,16.42
S101432,2025-08-16,Thika.Branch,SKU0088,Product 98,3,11.85
S101433,2025-08-04,Thika.Branch,sku0070,Product 83,2,16.47
S101434,2024-10-11,Thika.Branch,SKU0039,Product 61,4,14.87
S101435,2024-08-08,Mombasa-Store,SKU0097,Product 29,2,13.17
S101436,2024-05-16,Kisumu Store,SKU0023,Product 16,4,14.35
S101437,2024-06-19,Nairobi_CBD,SKU0064,Product 69,2,19.86
S101438,2025-07-20,Thika.Branch,SKU0067,Product 13,4,17.19
S101439,2025-03-17,Nakuru,SKU0077,Product 73,2,21.27
S101440,2024-01-25,Kisumu Store,SKU0097,Product 10,3,14.48
S101441,2024-02-29,Kisumu Store,SKU0026,Product 1,2,13.0
S101442,2024-04-13,Kisumu Store,SKU0021,Product 46,5,13.65
S101443,2024-10-08,Kisumu Store,SKU0016,Product 8,2,13.87
S101444,2025-06-02,Thika.Branch,sku0029,Product 20,4,14.52
S101445,2024-07-31,Thika.Branch,SKU0100,Product 24,3,11.14
S101446,2024-06-24,Kisumu Store,SKU0042,Product 16,5,16.48
S101447,2024-03-21,Thika.Branch,SKU0029,Product 98,2,25.66
S101448,2024-11-04,Mombasa-Store,SKU0013,Product 79,2,11.42
S101449,2024-11-05,Kisumu Store,SKU0051,Product 31,2,13.34
S101450,2024-01-03,Nakuru,SKU0037,Product 26,3,14.36
S101451,2024-05-12,Thika.Branch,sku0013,Product 24,2,10.29
S101452,2024-10-02,Thika.Branch,SKU0017,Product 60,2,15.88
S101453,2024-02-26,Kisumu Store,SKU0033,Product 38,3,20.28
S101454,2024-04-21,Thika.Branch,SKU0069,Product 9,4,16.33
S101455,2024-10-05,Kisumu Store,SKU0068,Product 73,2,13.04
S101456,2024-06-29,Nakuru,sku0026,Product 64,2,18.3
S101457,2024-06-16,Nakuru,SKU0004,Product 83,2,22.19
S101458,2024-09-22,Mombasa-Store,SKU0087,Product 22,2,13.53
S101459,2025-04-18,Kisumu Store,SKU0056,Product 78,4,13.03
S101460,2024-05-11,Nairobi_CBD,sku0030,Product 9,1,10.48
S101461,2024-11-20,Nakuru,SKU0095,Product 28,3,20.65
S101462,2025-05-17,Thika.Branch,SKU0083,Product 29,3,14.52
S101463,2024-09-19,Nakuru,SKU0086,PRODUCT 100  ,3,13.74
S101464,2024-09-22,Mombasa-Store,SKU0017,Product 48,3,13.69
S101465,2024-06-11,Kisumu Store,SKU0046,Product 4,1,14.14
S101466,2025-05-25,Mombasa-Store,SKU0080,Product 57,1,12.68
S101467,2024-08-07,Thika.Branch,SKU0057,Product 3,3,24.64
S101468,2024-01-12,Kisumu Store,SKU0072,Product 50,4,19.63
S101469,2024-03-18,Mombasa-Store,SKU0097,Product 88,3,10.61
S101470,2024-03-22,Thika.Branch,SKU0071,Product 28,3,19.22
S101471,2025-06-05,Nakuru,SKU0054,PRODUCT 58  ,3,23.02
S101472,2025-07-12,Kisumu Store,SKU0029,Product 72,3,10.32
S101473,2025-08-11,Nakuru,SKU0071,Product 36,3,19.42
S101474,2024-10-15,Mombasa-Store,SKU0057,Product 17,2,15.08
S101475,2025-08-01,Mombasa-Store,SKU0089,Product 60,4,12.52
S101476,2024-08-07,Nakuru,SKU0052,Product 57,1,13.4
S101477,2024-08-02,Nairobi_CBD,SKU0004,Product 76,3,15.19
S101478,2025-01-16,Thika.Branch,SKU0008,Product 65,4,16.02
S101479,2024-04-03,Mombasa-Store,SKU0079,Product 78,3,16.82
S101480,2025-04-18,Thika.Branch,SKU0044,PRODUCT 54  ,6,18.32
S101481,2025-06-06,Nairobi_CBD,SKU0024,Product 92,5,15.86
S101482,2024-12-27,Kisumu Store,SKU0073,Product 30,2,17.32
S101483,2024-07-04,Kisumu Store,SKU0021,Product 83,3,17.26
S101484,2024-01-27,Thika.Branch,SKU0001,Product 5,3,13.56
S101485,2024-03-14,Nakuru,SKU0068,Product 69,3,11.15
S101486,2024-12-31,Thika.Branch,SKU0094,Product 93,2,
S101487,2025-01-10,Mombasa-Store,SKU0064,Product 64,2,15.14
S101488,2024-03-01,Nairobi_CBD,SKU0006,Product 58,3,15.31
S101489,2025-07-17,Thika.Branch,SKU0011,Product 24,3,14.51
S101490,2024-01-27,Nairobi_CBD,SKU0084,Product 72,3,11.85
S101491,2024-10-03,Nakuru,SKU0070,Product 81,6,11.67
S101492,2025-02-19,Kisumu Store,SKU0052,Product 63,2,12.99
S101493,2024-06-21,Nairobi_CBD,SKU0065,Product 84,4,15.67
S101494,2024-10-06,Nairobi_CBD,SKU0018,Product 21,6,16.82
S101495,2024-07-12,Nakuru,SKU0040,Product 20,2,12.15
S101496,2025-05-08,Nairobi_CBD,SKU0074,Product 42,5,16.01
S101497,2024-10-21,Kisumu Store,SKU0064,Product 77,4,14.52
S101498,2024-02-13,Mombasa-Store,SKU0019,Product 89,4,15.86
S101499,2025-03-29,Mombasa-Store,SKU0012,Product 6,3,14.27
S101500,2025-02-17,Kisumu Store,SKU0068,Product 52,3,17.18
S101501,2025-01-31,Kisumu Store,SKU0074,Product 98,3,19.14
S101502,2024-01-13,Nakuru,SKU0076,Product 91,1,15.73
S101503,2025-01-19,Thika.Branch,SKU0097,Product 78,4,13.26
S101504,2025-07-05,Kisumu Store,SKU0056,Product 96,5,18.1
S101505,2025-05-09,Mombasa-Store,SKU0053,PRODUCT 15  ,2,21.18
S101506,2024-03-26,Mombasa-Store,SKU0098,Product 83,3,13.86
S101507,2025-08-20,Nakuru,SKU0034,Product 31,5,17.58
S101508,2024-11-02,Thika.Branch,SKU0018,Product 63,3,11.07
S101509,2025-01-29,Nakuru,SKU0079,Product 89,2,28.51
S101510,2025-01-12,Thika.Branch,SKU0042,Product 68,2,18.6
S101511,2024-05-23,Kisumu Store,SKU0100,Product 48,3,11.51
S101512,2025-03-23,Kisumu Store,SKU0043,Product 11,1,12.05
S101513,2024-09-11,Nakuru,SKU0086,PRODUCT 97  ,5,14.98
S101514,2024-09-01,Nakuru,SKU0097,Product 19,3,16.93
S101515,2024-07-17,Nakuru,SKU0025,Product 42,4,24.76
S101516,2024-02-28,Thika.Branch,SKU0024,Product 94,5,13.21
S101517,2024-11-26,Nairobi_CBD,SKU0031,Product 99,3,11.37
S101518,2024-05-26,Thika.Branch,SKU0041,Product 89,3,13.57
S101519,2025-05-22,Mombasa-Store,SKU0076,Product 75,3,16.89
S101520,2024-12-13,Mombasa-Store,SKU0058,Product 13,3,12.36
S101521,2024-04-14,Nairobi_CBD,SKU0069,PRODUCT 32  ,1,10.83
S101522,2024-09-29,Kisumu Store,SKU0043,Product 27,1,11.05
S101523,2024-12-05,Nairobi_CBD,SKU0048,Product 86,1,18.41
S101524,2024-06-14,Nairobi_CBD,SKU0006,Product 83,2,10.52
S101525,2024-11-16,Mombasa-Store,SKU0070,Product 72,4,19.15
S101526,2024-07-20,Mombasa-Store,SKU0052,Product 97,3,13.21
S101527,2024-05-20,Nakuru,SKU0020,Product 5,2,20.42
S101528,2025-06-22,Mombasa-Store,SKU0052,Product 56,3,13.16
S101529,2024-03-30,Mombasa-Store,SKU0075,PRODUCT 79  ,4,14.52
S101530,2024-09-02,Nakuru,,Product 87,2,18.57
S101531,2024-04-25,Nakuru,SKU0022,Product 54,2,14.57
S101532,2024-10-04,Thika.Branch,SKU0061,Product 2,4,15.65
S101533,2024-09-25,Nairobi_CBD,SKU0033,Product 79,1,18.2
